day,CPT(km),CPT_temp(K),LRT(km),LRT_temp(K)
2022-07-01,15.921,199.25,15.921,199.25
2022-07-02,17.473,199.85,16.384,200.65
2022-07-03,16.693,200.45,15.447,201.65
2022-07-04,17.273,198.65,15.191,201.05
2022-07-05,16.051,197.45,16.051,197.45
2022-07-06,16.949,196.25,16.653,196.45
2022-07-07,17.143,197.85,12.925,210.05
2022-07-08,16.617,199.65,16.617,199.65
2022-07-09,16.54,200.45,16.423,200.65
2022-07-10,17.173,201.05,15.509,203.05
2022-07-11,17.27,198.25,14.05,205.65
2022-07-12,17.459,198.45,14.398,204.85
2022-07-13,16.122,202.05,13.911,205.45
2022-07-14,16.48,202.45,16.48,202.45
2022-07-15,17.476,195.65,13.834,206.45
2022-07-16,17.133,195.85,16.654,196.65
2022-07-17,17.034,194.45,17.034,194.45
2022-07-18,17.145,197.85,16.396,200.85
2022-07-19,16.765,200.05,15.808,201.65
2022-07-20,17.072,199.05,16.041,201.25
2022-07-21,16.852,199.45,16.852,199.45
2022-07-22,17.651,199.65,12.96,210.65
2022-07-23,16.946,197.05,12.545,212.85
2022-07-24,17.297,200.85,12.869,211.45
2022-07-25,17.423,199.25,11.6,218.65
2022-07-26,16.31,199.45,10.245,228.25
2022-07-27,18.396,201.25,11.959,218.65
2022-07-28,18.192,200.85,13.651,206.45
2022-07-29,17.962,201.65,13.823,207.65
2022-07-30,17.84,205.65,14.307,212.45
2022-07-31,16.133,202.25,16.133,202.25
2022-08-01,17.809,202.85,13.423,210.25
2022-08-02,17.374,204.25,15.658,205.45
2022-08-03,17.324,202.85,15.777,204.45
2022-08-04,17.283,202.45,15.852,203.65
2022-08-05,17.239,199.65,15.545,204.85
2022-08-06,16.191,201.25,16.191,201.25
2022-08-07,17.414,202.45,13.586,206.45
2022-08-08,15.66,202.85,13.428,210.25
2022-08-09,16.27,199.65,12.759,213.05
2022-08-10,15.803,204.05,12.804,210.85
2022-08-11,18.167,204.45,16.359,210.45
2022-08-12,17.474,203.25,17.474,203.25
2022-08-13,17.056,201.25,11.801,215.45
2022-08-14,16.951,200.65,14.163,210.25
2022-08-15,17.704,201.05,15.807,207.25
2022-08-16,16.711,200.05,14.08,206.05
2022-08-17,15.274,204.05,14.276,206.85
2022-08-18,17.055,200.85,15.701,202.45
2022-08-19,18.191,200.85,14.069,209.05
2022-08-20,16.889,200.65,16.889,200.65
2022-08-21,17.325,199.45,13.436,211.65
2022-08-22,17.627,199.65,16.066,202.45
2022-08-23,17.419,199.25,14.484,205.45
2022-08-24,17.865,202.25,13.625,206.45
2022-08-25,17.263,203.25,13.468,208.85
2022-08-26,15.933,201.85,14.853,203.65
2022-08-27,17.603,199.85,15.376,203.85
2022-08-28,16.85,201.25,13.853,207.65
2022-08-29,16.366,200.25,14.754,204.25
2022-08-30,18.105,204.45,12.704,213.25
2022-08-31,18.979,205.05,16.5,209.05
2022-09-01,16.52,204.85,10.123,227.45
2022-09-02,17.72,201.45,16.965,201.65
2022-09-03,17.944,198.65,17.944,198.65
2022-09-04,17.918,201.05,16.85,202.25
2022-09-05,16.137,202.25,16.137,202.25
2022-09-06,16.53,202.25,15.8,203.45
2022-09-07,17.061,203.85,16.837,204.05
2022-09-08,17.978,203.25,16.065,203.65
2022-09-09,16.522,199.25,12.132,217.25
2022-09-10,16.311,194.65,16.311,194.65
2022-09-11,17.203,199.65,15.444,200.05
2022-09-12,17.618,200.25,14.377,206.75
2022-09-13,15.036,201.45,15.036,201.45
2022-09-14,16.682,199.45,15.393,199.85
2022-09-15,16.625,197.25,16.625,197.25
2022-09-16,16.009,200.45,15.592,201.05
2022-09-17,17.392,200.65,16.19,204.05
2022-09-18,16.54,201.25,16.032,201.45
2022-09-19,16.779,199.25,15.568,201.25
2022-09-20,16.51,195.05,14.447,202.85
2022-09-21,16.52,198.45,16.52,198.45
2022-09-22,14.09,205.05,,
2022-09-23,15.115,200.95,,
2022-09-24,16.781,197.65,16.781,197.65
2022-09-25,16.681,197.85,15.099,199.45
2022-09-26,16.944,195.25,16.944,195.25
2022-09-27,16.592,196.25,16.592,196.25
2022-09-28,17.276,197.85,13.551,207.05
2022-09-29,16.482,199.05,16.482,199.05
2022-09-30,16.893,197.25,15.829,199.05
2022-10-01,17.782,200.05,17.782,200.05
2022-10-02,16.253,200.65,16.253,200.65
2022-10-03,16.51,201.45,16.279,201.65
2022-10-04,17.214,199.85,16.441,203.65
2022-10-05,16.51,202.05,15.236,202.85
2022-10-06,17.46,199.65,14.546,204.25
2022-10-07,16.52,195.45,14.948,196.05
2022-10-08,17.053,195.45,15.827,199.45
2022-10-09,17.136,197.65,17.136,197.65
2022-10-10,17.123,197.45,17.123,197.45
2022-10-11,16.653,200.05,16.653,200.05
2022-10-12,17.009,200.25,,
2022-10-13,17.744,199.45,15.115,203.25
2022-10-14,15.967,196.85,13.552,208.45
2022-10-15,15.983,198.45,14.2,204.65
2022-10-16,16.778,199.25,14.15,206.85
2022-10-17,16.615,202.05,14.544,206.05
2022-10-18,15.725,201.85,12.439,213.65
2022-10-19,16.919,199.85,16.919,199.85
2022-10-20,17.364,198.85,15.858,201.85
2022-10-21,17.558,197.25,13.837,210.05
2022-10-22,17.386,197.05,16.463,202.05
2022-10-23,17.241,202.25,15.938,203.05
2022-10-24,17.811,201.45,10.611,226.45
2022-10-25,17.743,200.05,10.07,229.05
2022-10-26,17.9,196.85,16.473,200.85
2022-10-27,18.331,197.05,16.521,201.45
2022-10-28,18.607,199.05,16.191,200.45
2022-10-29,17.377,198.45,15.93,199.85
2022-10-30,17.926,196.65,17.926,196.65
2022-10-31,17.0,193.25,17.0,193.25
2022-11-01,17.633,197.25,16.013,198.75
2022-11-02,17.442,195.85,14.24,206.45
2022-11-03,17.716,196.25,16.571,202.45
2022-11-04,17.613,199.05,16.521,203.25
2022-11-05,18.084,202.05,10.013,230.35
2022-11-06,17.803,203.05,10.818,221.85
2022-11-07,16.864,203.85,11.387,221.65
2022-11-08,17.93,203.85,11.062,220.45
2022-11-09,17.929,204.05,14.515,210.25
2022-11-10,18.672,201.45,15.225,207.05
2022-11-11,17.306,198.45,14.09,210.05
2022-11-12,17.324,196.05,13.634,209.45
2022-11-13,17.578,197.05,17.578,197.05
2022-11-14,16.783,197.05,15.12,199.65
2022-11-15,16.849,197.85,14.835,200.65
2022-11-16,17.444,202.45,16.414,203.05
2022-11-17,17.225,201.25,15.936,204.25
2022-11-18,17.024,199.65,17.024,199.65
2022-11-19,17.227,201.25,16.47,204.05
2022-11-20,17.762,203.25,12.338,214.45
2022-11-21,17.871,201.25,13.135,209.85
2022-11-22,17.245,200.05,14.13,205.05
2022-11-23,15.271,200.25,15.271,200.25
2022-11-24,15.536,202.45,13.32,208.45
2022-11-25,17.038,202.05,17.038,202.05
2022-11-26,17.151,202.05,15.486,206.05
2022-11-27,16.843,203.25,16.432,204.25
2022-11-28,18.014,200.85,17.494,201.05
2022-11-29,17.799,199.85,12.803,215.45
2022-11-30,16.583,200.85,16.583,200.85
2022-12-01,17.93,198.45,14.85,205.05
2022-12-02,18.642,199.25,15.772,202.65
2022-12-03,18.525,199.85,16.6,200.45
2022-12-04,18.094,195.05,14.072,204.05
2022-12-05,16.922,195.45,16.922,195.45
2022-12-06,16.948,197.05,14.94,202.05
2022-12-07,17.117,196.05,17.117,196.05
2022-12-08,17.582,194.65,17.021,195.45
2022-12-09,17.163,193.65,17.163,193.65
2022-12-10,17.967,193.65,17.967,193.65
2022-12-11,17.364,193.25,17.212,193.45
2022-12-12,17.485,191.85,16.354,192.65
2022-12-13,16.321,195.45,16.321,195.45
2022-12-14,16.59,194.45,15.249,199.85
2022-12-15,17.186,193.85,16.543,196.65
2022-12-16,17.191,194.45,17.191,194.45
2022-12-17,16.985,195.85,16.985,195.85
2022-12-18,18.376,196.25,13.88,208.65
2022-12-19,17.99,194.65,,
2022-12-20,17.431,196.85,14.17,206.45
2022-12-21,18.083,196.65,17.588,197.45
2022-12-22,17.117,198.65,17.117,198.65
2022-12-23,18.409,199.85,12.927,215.45
2022-12-24,18.381,200.65,13.305,211.85
2022-12-25,17.261,198.45,16.511,200.85
2022-12-26,16.59,197.25,16.59,197.25
2022-12-27,16.533,196.25,16.533,196.25
2022-12-28,16.476,196.25,16.476,196.25
2022-12-29,16.71,193.05,16.533,193.65
2022-12-30,17.199,192.45,17.199,192.45
2022-12-31,16.998,194.45,16.998,194.45
2023-01-01,17.374,195.85,16.677,196.05
2023-01-02,16.95,195.85,11.762,221.05
2023-01-03,16.711,195.05,16.711,195.05
2023-01-04,17.112,196.05,17.112,196.05
2023-01-05,15.941,194.45,15.941,194.45
2023-01-06,16.57,195.05,15.421,196.25
2023-01-07,15.615,196.65,15.615,196.65
2023-01-08,15.667,196.85,15.667,196.85
2023-01-09,17.776,198.05,17.776,198.05
2023-01-10,15.738,194.45,16.697,198.05
2023-01-11,15.476,198.05,15.476,198.05
2023-01-12,17.086,198.25,16.054,198.65
2023-01-13,17.122,194.85,17.122,194.85
2023-01-14,15.815,195.05,15.241,196.65
2023-01-15,15.908,195.45,15.908,195.45
2023-01-16,15.66,194.45,15.66,194.45
2023-01-17,17.995,192.65,15.953,196.45
2023-01-18,16.099,193.25,16.099,193.25
2023-01-19,16.864,195.05,15.637,197.25
2023-01-20,18.624,195.45,15.762,197.05
2023-01-21,17.616,193.65,15.792,199.45
2023-01-22,17.725,196.85,15.686,197.05
2023-01-23,17.561,193.45,15.419,197.25
2023-01-24,15.658,195.05,15.658,195.05
2023-01-25,17.693,192.85,17.693,192.85
2023-01-26,17.508,193.05,17.508,193.05
2023-01-27,17.787,191.25,17.434,191.85
2023-01-28,17.647,192.05,16.348,196.45
2023-01-30,17.744,192.25,16.459,198.05
2023-01-31,17.0,195.85,15.244,200.05
2023-02-01,16.781,195.45,16.781,195.45
2023-02-02,15.556,201.05,,
2023-02-03,16.311,192.25,16.311,192.25
2023-02-04,16.6,190.65,16.6,190.65
2023-02-05,15.604,195.25,15.604,195.25
2023-02-06,16.13,192.85,16.13,192.85
2023-02-07,16.57,196.45,15.47,196.85
2023-02-08,16.182,195.25,16.182,195.25
2023-02-09,17.263,195.85,15.6,200.45
2023-02-10,17.127,197.45,15.972,199.25
2023-02-11,17.649,195.05,17.649,195.05
2023-02-12,17.895,195.85,16.81,196.45
2023-02-13,17.507,195.05,17.507,195.05
2023-02-14,17.978,193.85,,
2023-02-15,16.7,192.45,15.384,198.25
2023-02-16,16.316,190.85,16.316,190.85
2023-02-17,16.425,189.65,16.425,189.65
2023-02-18,17.164,192.85,16.063,193.25
2023-02-19,17.143,191.65,15.526,194.85
2023-02-20,16.905,193.05,15.842,194.65
2023-02-21,17.599,194.05,15.378,198.45
2023-02-22,15.845,198.45,15.845,198.45
2023-02-23,16.016,197.85,16.016,197.85
2023-02-24,16.4,194.05,16.4,194.05
2023-02-25,15.58,195.25,15.58,195.25
2023-02-26,17.271,195.05,15.61,196.45
2023-02-27,16.186,192.25,16.186,192.25
2023-02-28,15.986,194.25,15.263,197.85
2023-03-01,18.183,193.25,16.067,197.05
2023-03-02,17.915,194.45,16.543,195.25
2023-03-03,18.404,193.05,17.018,194.45
2023-03-04,18.462,194.65,16.884,195.65
